mrl_key,processor,mr,mr_ln_no,jcn,techwrt,nomenclature,cog,fsc,niin,part_no,qty,ui,market_research_up,market_research_ep,avail_typ,request_date,rdd,pri,swilin,hull_or_shop,suggested_source,mfg_cage,apl,nha_equipment_system,nha_model,nha_serial,techmanual,dwg_pc,requestor_remarks,gss_avail,nsn,gss_qty_avail,gss_aac,gss_avail_date,gss_notes,qty2,gss_up,gss_ep,sourcing_analyst,source,part_no2,nomenclature,date_received,validity,lead_time,quote_notes,qty3,quote_ui,up2,ep2,source2,part_no3,nomenclature2,date_received2,validity2,lead_time2,quote_notes2,qty4,quote_ui2,up3,ep3,source3,part_no4,nomenclature3,date_received3,validity3,lead_time3,quote_notes3,qty5,quote_ui3,up4,ep4,source4,part_no5,nomenclature4,date_received4,validity4,lead_time4,quote_notes4,qty6,quote_ui4,up5,ep5,source5,part_no6,nomenclature5,date_received5,validity6,lead_time5,quote_notes5,qty7,quote_ui5,up6,ep6,source6,part_no7,nomenclature6,date_received6,validity7,lead_time6,quote_notes6,qty8,quote_ui6,up7,ep7,quotes_received2,selected_source,selected_part_no,selected_nomenclature,selected_qty,quoted_ui,lowest_up,lowest_ep,quote_notes7,lowest_count,tech_edit_id,pa_submission_date,analyst_pa_remarks,reqnum,awarded_source,awarded_part_no,awarded_nomenclature,awarded_qty,awarded_unit_of_issue,awarded_up,awared_ep,pri_change_2,purchasing_analyst2,purchased_vendor,purchased_part_no,purchased_nomenclature,purchased_qty,purchased_unit_of_issue,up8,ep8,diff_up,diff_ep,do_folder,jin,order_date,reqnum_rb,award_date,order_id,suffix,order_ln_no,edd_to_ches,rec_vse_dt,lot_id,triwall,status,shipdoc_tcn,vse_ship_no,booking,vessel,container,sail_dt,edd_to_egypt,egypt_lsc_arr_dt,analyst_remarks,source_name,ERRORS,original_line
MR20145-EG79,nan,MR20145-EG,79,682-5001355,K21HKB0172,"NUT,SELF-LOCKING,HEXAGON",9B,5310.0,2057840.0,1074709,8,EA,16.0,128.0,DPMA,2022-04-09,2022-06-10,5,682-52811-003,682.0,"NAVAL SEA SYSTEMS COMMAND;  1333 ISAAC HULL AVE S E;  WASHINGTON NAVY YARD, DC 20376;  UNITED STATES;  Phone: 202-781-0000",53711,NIC,NIC,NIC,nan,NIC,NIC,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,Error,nan,nan,nan,nan,Error,Error,nan,4,TBD,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,5,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,980FMC3377,nan,FUNDING,nan,FUNDING,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,nan,NEW_DO 980 Phase2.xlsx,None,12
MR20145-EG81,nan,MR20145-EG,81,682-0002118,K19SHB3036,"PAINT, EPOXY POLYAMIDE, RED, MIL-DTL-24441/35, TYPE 3, F-156, (10 GAL Kit)KIT = (5GL Part A + 5GL Part B)",9B,8010.0,13023607.0,F-156,1,KIT,276.56,276.56,DPMA,2022-04-09,2022-06-10,5,682-12311-007,682.0,MILITARY SPECIFICATIONS,81349,NIC,NIC,NIC,nan,NIC,NIC,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,SN,SHERWIN WILLIAMS,F-156,nan,44814.0,nan,6-8 WEEKS,nan,1.0,nan,600.0,600.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1,SHERWIN WILLIAMS,nan,nan,nan,nan,600,600,nan,3,TBD,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,5,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,980FMC3379,nan,FUNDING,nan,FUNDING,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,nan,NEW_DO 980 Phase2.xlsx,None,13
MR20145-EG82,nan,MR20145-EG,82,682-0002133,K19MTB4134,Phase Sequence Monitoring Relay,nan,nan,nan,90306274,1,EA,71.38,71.38,DPMA,2022-04-09,2022-06-10,5,682-57211-001,682.0,"INCLINATOR COMPANV OF AMERICA, 601 GIBSON BLVD, HARRISBURG, PA 17104, PHONE: 1-717-234-8065, FAX: 1-717-939-8076, Web: www.inclinator.com",nan,NIC,NIC,NIC,nan,NIC,NIC,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,Error,nan,nan,nan,nan,Error,Error,nan,4,TBD,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,5,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,980FMC3380,nan,FUNDING,nan,FUNDING,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,nan,NEW_DO 980 Phase2.xlsx,None,14
MR20145-EG84,nan,MR20145-EG,84,682-5001304,K21SHB0194,"Plate, Aluminum, 5086, H116, 1/2"" (0.500"") Thick, ASTM B209 / ASTM B928, 7 FT X 20 FT",9B,9535.0,10122376.0,ASTM B209,1,PM,3326.0,3326.0,DPMA,2022-04-09,2022-06-10,5,682-63000-001,682.0,AMERICAN SOCIETY FOR TESTING AND,81346,NIC,NIC,NIC,nan,NIC,NIC,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,Error,nan,nan,nan,nan,Error,Error,nan,4,TBD,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,5,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,980FMC3382,nan,FUNDING,nan,FUNDING,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,nan,NEW_DO 980 Phase2.xlsx,None,15
MR20145-EG85,nan,MR20145-EG,85,682-0572,K19MTB2444,"Plug, Square Head, Threaded, 1/4"", Bronze Cast B-62/B-61, 125LB",nan,nan,nan,"603065-1/4""",2,EA,3.0,6.0,DPMA,2022-04-09,2022-06-10,5,682-52400-001,682.0,W & O Supply Inc,nan,NIC,NIC,NIC,nan,NIC,NIC,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,HAB,W&O Supply,603065.040,nan,44813.0,nan,nan,nan,2.0,nan,5.0,10.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1,W&O Supply,nan,nan,nan,nan,5,10,nan,3,TBD,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,5,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,980FMC3383,980FMC-0125,FUNDING,nan,FUNDING,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,nan,NEW_DO 980 Phase2.xlsx,None,16
MR20145-EG87,nan,MR20145-EG,87,682-0410,K17ABHE0057,"SPRING,HELICAL,COMP",9B,5360.0,15299718.0,211-3122,4,EA,7.59,30.36,DPMA,2022-04-09,2022-06-10,5,682-31121-001,682.0,CATERPILLAR INC.,11083,NIC,NIC,NIC,nan,NIC,NIC,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,Error,nan,nan,nan,nan,Error,Error,nan,4,TBD,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,5,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,980FMC3385,nan,FUNDING,nan,FUNDING,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,nan,NEW_DO 980 Phase2.xlsx,None,17
MR20145-EG89,nan,MR20145-EG,89,682-5001361,K21SHB0179,"ROLLER KIT,PAINT",9Q,8020.0,5974759.0,A-A-28511-294TY6LG7,4,KT,5.37,21.48,DPMA,2022-04-09,2022-06-10,5,682-13111-001,682.0,E & J BRUSH,nan,NIC,NIC,NIC,nan,NIC,NIC,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,Error,nan,nan,nan,nan,Error,Error,nan,4,TBD,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,5,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,980FMC3387,nan,FUNDING,nan,FUNDING,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,nan,NEW_DO 980 Phase2.xlsx,None,18
MR20145-EG90,nan,MR20145-EG,90,682-0002056,K19SHB3947,"ROLLER,PAINT",9Q,8020.0,7534914.0,A-A-2851 TY1SZ2,5,EA,2.44,12.2,DPMA,2022-04-09,2022-06-10,5,682-63411-004,682.0,GENERAL SERVICES ADMINISTRATION,80244,NIC,NIC,NIC,nan,NIC,NIC,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,Error,nan,nan,nan,nan,Error,Error,nan,4,TBD,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,5,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,980FMC3388,nan,FUNDING,nan,FUNDING,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,nan,NEW_DO 980 Phase2.xlsx,None,19
MR20145-EG91,nan,MR20145-EG,91,682-5001361,K21SHB0180,"ROLLER,PAINT",9Q,8020.0,7534914.0,A-A-2851 TY1SZ2,8,EA,4.05,32.4,DPMA,2022-04-09,2022-06-10,5,682-13111-001,682.0,E & J BRUSH,nan,NIC,NIC,NIC,nan,NIC,NIC,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,Error,nan,nan,nan,nan,Error,Error,nan,4,TBD,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,5,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,980FMC3389,nan,FUNDING,nan,FUNDING,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,nan,NEW_DO 980 Phase2.xlsx,None,20
MR20145-EG92,nan,MR20145-EG,92,682-5001357,K21HHB0190,"Round Stock, 3/4"" Dia. x 6 Ft. Long, Stainless Steel 316",nan,nan,nan,89325K17,2,EA,54.57,109.14,DPMA,2022-04-09,2022-06-10,5,682-52100-004,682.0,MCMASTER-CARR SUPPLY,39428,NIC,NIC,NIC,nan,McMASTER. 118 Page. 3696,NIC,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,SN,MCMASTER-CARR SUPPLY,nan,nan,44799.0,44829.0,Today,nan,2.0,nan,119.86,239.72,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1,MCMASTER-CARR SUPPLY,nan,nan,nan,nan,119.86,239.72,nan,3,TBD,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,5,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,980FMC3390,nan,FUNDING,nan,FUNDING,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,nan,NEW_DO 980 Phase2.xlsx,None,21
MR20145-EG93,nan,MR20145-EG,93,682-5001357,K21HHB0189,"RUBBER SHEET,SOLID,CLOTH INSER",9B,5330.0,14905071.0,5284201-S22,1,SH,44.17,44.17,DPMA,2022-04-09,2022-06-10,5,682-52100-004,682.0,NAVAL SEA SYSTEMS COMMAND,53711,NIC,NIC,NIC,nan,NIC,NIC,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,SN,"CSG Parts, LLC ",5284201-S22,nan,44811.0,nan,3-5 days,nan,1.0,nan,498.97,498.97,AEROBASE GROUP,804-5284201-S,nan,44811.0,nan,3-4 weeks,nan,18.0,nan,899.98,16199.64,WBPART,5284201-S22,nan,44817.0,44847.0,10DAYS,nan,1.0,nan,250.0,250.0,Midwest Fiberglas,nsn 5330014905071,nan,44813.0,30.0,2 weeks,nan,1.0,nan,468.0,468.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,4,WBPART,nan,nan,nan,nan,250,250,nan,2,TBD,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,5,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,980FMC3391,nan,FUNDING,nan,FUNDING,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,nan,NEW_DO 980 Phase2.xlsx,None,22
MR20145-EG99,nan,MR20145-EG,99,682-5001357,K21HHB0187,"SCREW,CAP,HEXAGON HEAD",9B,5305.0,15762852.0,93190A720,8,EA,3.54,28.32,DPMA,2022-04-09,2022-06-10,5,682-52100-004,682.0,MCMASTER-CARR SUPPLY,39428,NIC,NIC,NIC,nan,NIC,NIC,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,SN,World Wide Grainger (Global_Export@grainger.com),41UH95,nan,44813.0,44926.0,nan,nan,8.0,nan,33.66,269.28,AEROBASE GROUP,93190A720,nan,44816.0,44846.0,7-10 DAYS,nan,8.0,nan,86.5,692.0,PART TARGET,93190A720,nan,44817.0,44847.0,3-5DAYS,nan,25.0,nan,14.77,369.25,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,3,World Wide Grainger (Global_Export@grainger.com),nan,nan,nan,nan,33.659999999999997,269.27999999999997,nan,1,TBD,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,5,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,980FMC3397,nan,FUNDING,nan,FUNDING,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,nan,NEW_DO 980 Phase2.xlsx,None,23
MR20145-EG109,nan,MR20145-EG,109,682-5001357,K21HHB0193,"Slip Joint Assy. Square Spindle, 3/4"" Rigid Rod",9B,3010.0,13254258.0,12117-501,1,EA,276.86,276.86,DPMA,2022-04-09,2022-06-10,5,682-52100-004,682.0,"ELLIOTT MANUFACTURING CO., LLC",72166,NIC,NIC,NIC,nan,NIC,NIC,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,Error,nan,nan,nan,nan,Error,Error,nan,4,TBD,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,5,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,980FMC3407,nan,FUNDING,nan,FUNDING,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,nan,NEW_DO 980 Phase2.xlsx,None,24
MR20145-EG112,nan,MR20145-EG,112,682-5001361,K21SHB0177,"TAPE,PRESSURE SENSITIVE ADHESIVE",9Q,7510.0,2666712.0,A-A-883 TY1,20,RO,1.69,33.8,DPMA,2022-04-09,2022-06-10,5,682-13111-001,682.0,GENERAL SERVICES ADMINISTRATION,80244,NIC,NIC,NIC,nan,NIC,NIC,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,Error,nan,nan,nan,nan,Error,Error,nan,4,TBD,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,5,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,980FMC3410,nan,FUNDING,nan,FUNDING,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,nan,NEW_DO 980 Phase2.xlsx,None,25
MR20145-EG113,nan,MR20145-EG,113,682-5001361,K21SHB0178,"TAPE,PRESSURE SENSITIVE ADHESIVE",9Q,7510.0,2830612.0,A-A-883 TY2,20,RO,3.28,65.6,DPMA,2022-04-09,2022-06-10,5,682-13111-001,682.0,GENERAL SERVICES ADMINISTRATION,80244,NIC,NIC,NIC,nan,NIC,NIC,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,Error,nan,nan,nan,nan,Error,Error,nan,4,TBD,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,5,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,980FMC3411,nan,FUNDING,nan,FUNDING,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,nan,NEW_DO 980 Phase2.xlsx,None,26
MR20145-EG119,nan,MR20145-EG,119,682-5001357,K21HHB0185,"Universal Joints, steel, 3/4"" Rigid Rod",9B,3010.0,14140359.0,12115-110,4,EA,224.41,897.64,DPMA,2022-04-09,2022-06-10,5,682-52100-004,682.0,"ELLIOTT MANUFACTURING CO., LLC",72166,NIC,NIC,NIC,nan,NIC,NIC,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,Error,nan,nan,nan,nan,Error,Error,nan,4,TBD,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,5,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,980FMC3417,nan,FUNDING,nan,FUNDING,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,nan,NEW_DO 980 Phase2.xlsx,None,27
MR20145-EG122,nan,MR20145-EG,122,688-5000591,K21ABKG0930,"ELBOW, TUBE TO BOSS",9B,4730.0,16022504.0,12C6X-SS,4,EA,nan,0.0,DSRA 2022,2021-10-24,2021-12-26,4,688-56501-001,688.0,Parker Hannifin corp,30780,nan,TRIM AND HELL SYSTEMS (SURFACE SHIPS),nan,nan,NIC,NIC,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,Error,nan,nan,nan,nan,Error,Error,nan,4,TBD,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,980FMC690,nan,FUNDING,nan,FUNDING,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,nan,NEW_DO 980 Phase2.xlsx,None,28
MR20145-EG147,nan,MR20145-EG,147,688-5000591,K21ABKG1957,"Lockwasher, 3/8"" Stainless (1PG=50EA)",9B,5310.0,1527188.0,92147A031,1,PG,nan,0.0,DSRA 2022,2021-10-24,2021-12-26,3,688-56501-001,688.0,MCMASTER-CARR SUPPLY,39428,nan,Trim Tabs,nan,nan,NIC,NIC,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,SN,World Wide Grainger (Global_Export@grainger.com),23NJ83,nan,44813.0,44926.0,nan,nan,1.0,nan,14.83,14.83,AEROBASE GROUP,92147A031,nan,44816.0,44846.0,7-10 DAYS,nan,1.0,nan,37.0,37.0,PART TARGET,92147A031,nan,44816.0,44846.0,3-5DAYS,nan,1.0,nan,38.61,38.61,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,3,World Wide Grainger (Global_Export@grainger.com),nan,nan,nan,nan,14.83,14.83,nan,1,TBD,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,3,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,980FMC715,nan,FUNDING,nan,FUNDING,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,nan,NEW_DO 980 Phase2.xlsx,None,29
MR20145-EG160,nan,MR20145-EG,160,688-5000665,K21MTLG0051,"Wire Rope, SST, Coated, Black, 3/8"", 100 FT",nan,nan,nan,8912T774,200,FT,nan,0.0,DSRA 2022,2021-10-24,2021-12-26,3,688-63321-001,688.0,MCMASTER-CARR SUPPLY,39429,nan,"CATHODIC PROTECTION, IMPRESSED CURRENT",nan,nan,NIC,NIC,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,SN,MCMASTER-CARR SUPPLY,8912T774,nan,44799.0,44829.0,Today,nan,200.0,nan,8.78,1755.9999999999998,LINTECH,8912T774,nan,44802.0,nan,nan,nan,200.0,nan,8.78,1755.9999999999998,POWELL SUPPLY,nan,nan,44804.0,nan,nan,nan,200.0,nan,8.5,1700.0,ISO GROUP,nan,nan,44805.0,nan,1 week,nan,200.0,nan,11.0,2200.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,4,POWELL SUPPLY,nan,nan,nan,nan,8.5,1700,nan,1,TBD,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,3,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,980FMC728,nan,FUNDING,nan,FUNDING,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,nan,NEW_DO 980 Phase2.xlsx,None,30
